src_A_mod64,src_l_mod4,dst_Aplus_mod64,dst_lplus_mod4,count,prob,src_total
30,3,46,3,12,0.04819277108433735,249
30,3,8,3,11,0.04417670682730924,249
30,3,50,3,10,0.040160642570281124,249
30,3,24,3,10,0.040160642570281124,249
30,3,48,3,10,0.040160642570281124,249
30,3,22,3,10,0.040160642570281124,249
30,3,60,3,10,0.040160642570281124,249
30,3,34,3,10,0.040160642570281124,249
30,3,20,3,10,0.040160642570281124,249
30,3,12,3,9,0.03614457831325301,249
30,3,62,3,9,0.03614457831325301,249
30,3,36,3,9,0.03614457831325301,249
30,3,2,3,8,0.0321285140562249,249
30,3,40,3,8,0.0321285140562249,249
30,3,14,3,8,0.0321285140562249,249
30,3,38,3,8,0.0321285140562249,249
30,3,10,3,8,0.0321285140562249,249
30,3,58,3,8,0.0321285140562249,249
30,3,54,3,7,0.028112449799196786,249
30,3,28,3,7,0.028112449799196786,249
30,3,52,3,7,0.028112449799196786,249
30,3,26,3,6,0.024096385542168676,249
30,3,0,3,6,0.024096385542168676,249
30,3,42,3,6,0.024096385542168676,249
30,3,16,3,6,0.024096385542168676,249
30,3,44,3,6,0.024096385542168676,249
30,3,18,3,6,0.024096385542168676,249
30,3,32,3,6,0.024096385542168676,249
30,3,56,3,5,0.020080321285140562,249
30,3,6,3,5,0.020080321285140562,249
30,3,30,3,4,0.01606425702811245,249
30,3,4,3,4,0.01606425702811245,249
32,0,30,0,9,0.033582089552238806,268
32,0,12,0,9,0.033582089552238806,268
32,0,58,0,9,0.033582089552238806,268
32,0,48,0,8,0.029850746268656716,268
32,0,2,0,7,0.026119402985074626,268
32,0,40,0,7,0.026119402985074626,268
32,0,32,1,7,0.026119402985074626,268
32,0,22,0,6,0.022388059701492536,268
32,0,4,0,6,0.022388059701492536,268
32,0,50,0,6,0.022388059701492536,268
32,0,20,0,6,0.022388059701492536,268
32,0,42,1,5,0.018656716417910446,268
32,0,32,0,5,0.018656716417910446,268
32,0,58,1,5,0.018656716417910446,268
32,0,54,0,5,0.018656716417910446,268
32,0,22,1,5,0.018656716417910446,268
32,0,44,0,5,0.018656716417910446,268
32,0,10,1,4,0.014925373134328358,268
32,0,52,1,4,0.014925373134328358,268
32,0,14,0,4,0.014925373134328358,268
32,0,26,0,4,0.014925373134328358,268
32,0,8,0,4,0.014925373134328358,268
32,0,4,1,4,0.014925373134328358,268
32,0,36,0,4,0.014925373134328358,268
32,0,18,0,4,0.014925373134328358,268
32,0,16,0,4,0.014925373134328358,268
32,0,48,1,4,0.014925373134328358,268
32,0,54,1,3,0.011194029850746268,268
32,0,0,1,3,0.011194029850746268,268
32,0,50,1,3,0.011194029850746268,268
32,0,14,1,3,0.011194029850746268,268
32,0,0,0,3,0.011194029850746268,268
32,0,38,0,3,0.011194029850746268,268
32,0,12,1,3,0.011194029850746268,268
32,0,56,2,3,0.011194029850746268,268
32,0,6,0,3,0.011194029850746268,268
32,0,52,0,3,0.011194029850746268,268
32,0,34,0,3,0.011194029850746268,268
32,0,38,1,3,0.011194029850746268,268
32,0,62,0,3,0.011194029850746268,268
32,0,16,2,3,0.011194029850746268,268
32,0,2,3,3,0.011194029850746268,268
32,0,60,1,2,0.007462686567164179,268
32,0,22,2,2,0.007462686567164179,268
32,0,62,1,2,0.007462686567164179,268
32,0,42,2,2,0.007462686567164179,268
32,0,8,2,2,0.007462686567164179,268
32,0,20,1,2,0.007462686567164179,268
32,0,30,1,2,0.007462686567164179,268
32,0,42,0,2,0.007462686567164179,268
32,0,48,2,2,0.007462686567164179,268
32,0,58,2,2,0.007462686567164179,268
32,0,14,3,2,0.007462686567164179,268
32,0,24,2,2,0.007462686567164179,268
32,0,26,2,2,0.007462686567164179,268
32,0,30,3,2,0.007462686567164179,268
32,0,28,1,2,0.007462686567164179,268
32,0,46,2,2,0.007462686567164179,268
32,0,24,0,2,0.007462686567164179,268
32,0,62,3,2,0.007462686567164179,268
32,0,38,3,1,0.0037313432835820895,268
32,0,40,2,1,0.0037313432835820895,268
32,0,24,3,1,0.0037313432835820895,268
32,0,54,3,1,0.0037313432835820895,268
32,0,6,2,1,0.0037313432835820895,268
32,0,32,3,1,0.0037313432835820895,268
32,0,40,1,1,0.0037313432835820895,268
32,0,60,0,1,0.0037313432835820895,268
32,0,36,2,1,0.0037313432835820895,268
32,0,10,0,1,0.0037313432835820895,268
32,0,14,2,1,0.0037313432835820895,268
32,0,12,3,1,0.0037313432835820895,268
32,0,18,2,1,0.0037313432835820895,268
32,0,50,3,1,0.0037313432835820895,268
32,0,44,1,1,0.0037313432835820895,268
32,0,22,3,1,0.0037313432835820895,268
32,0,0,2,1,0.0037313432835820895,268
32,0,36,1,1,0.0037313432835820895,268
32,0,30,2,1,0.0037313432835820895,268
32,0,46,1,1,0.0037313432835820895,268
32,0,4,3,1,0.0037313432835820895,268
32,0,46,0,1,0.0037313432835820895,268
32,0,56,1,1,0.0037313432835820895,268
32,0,28,0,1,0.0037313432835820895,268
32,0,50,2,1,0.0037313432835820895,268
32,0,54,2,1,0.0037313432835820895,268
32,0,40,3,1,0.0037313432835820895,268
32,0,8,1,1,0.0037313432835820895,268
32,0,38,2,1,0.0037313432835820895,268
32,0,16,3,1,0.0037313432835820895,268
32,0,56,0,1,0.0037313432835820895,268
32,0,18,1,1,0.0037313432835820895,268
32,0,34,2,1,0.0037313432835820895,268
32,0,6,1,1,0.0037313432835820895,268
32,0,10,3,1,0.0037313432835820895,268
32,0,28,3,1,0.0037313432835820895,268
32,0,46,3,1,0.0037313432835820895,268
32,1,2,0,7,0.027888446215139442,251
32,1,48,0,7,0.027888446215139442,251
32,1,38,0,7,0.027888446215139442,251
32,1,34,0,7,0.027888446215139442,251
32,1,30,0,6,0.02390438247011952,251
32,1,36,0,6,0.02390438247011952,251
32,1,28,0,6,0.02390438247011952,251
32,1,20,0,6,0.02390438247011952,251
32,1,22,1,5,0.0199203187250996,251
32,1,18,0,5,0.0199203187250996,251
32,1,0,0,5,0.0199203187250996,251
32,1,46,0,5,0.0199203187250996,251
32,1,10,0,5,0.0199203187250996,251
32,1,56,0,5,0.0199203187250996,251
32,1,32,1,4,0.01593625498007968,251
32,1,58,0,4,0.01593625498007968,251
32,1,42,0,4,0.01593625498007968,251
32,1,54,0,4,0.01593625498007968,251
32,1,28,2,4,0.01593625498007968,251
32,1,44,0,4,0.01593625498007968,251
32,1,8,0,4,0.01593625498007968,251
32,1,34,1,4,0.01593625498007968,251
32,1,12,1,4,0.01593625498007968,251
32,1,24,0,4,0.01593625498007968,251
32,1,16,0,4,0.01593625498007968,251
32,1,6,0,4,0.01593625498007968,251
32,1,52,0,4,0.01593625498007968,251
32,1,62,3,3,0.01195219123505976,251
32,1,12,0,3,0.01195219123505976,251
32,1,40,0,3,0.01195219123505976,251
32,1,14,0,3,0.01195219123505976,251
32,1,8,1,3,0.01195219123505976,251
32,1,60,0,3,0.01195219123505976,251
32,1,52,2,3,0.01195219123505976,251
32,1,56,1,3,0.01195219123505976,251
32,1,62,0,3,0.01195219123505976,251
32,1,48,2,3,0.01195219123505976,251
32,1,26,0,3,0.01195219123505976,251
32,1,58,1,3,0.01195219123505976,251
32,1,4,1,3,0.01195219123505976,251
32,1,46,2,3,0.01195219123505976,251
32,1,14,1,3,0.01195219123505976,251
32,1,2,1,3,0.01195219123505976,251
32,1,58,2,3,0.01195219123505976,251
32,1,18,1,3,0.01195219123505976,251
32,1,28,1,3,0.01195219123505976,251
32,1,26,2,2,0.00796812749003984,251
32,1,56,2,2,0.00796812749003984,251
32,1,42,1,2,0.00796812749003984,251
32,1,32,0,2,0.00796812749003984,251
32,1,36,1,2,0.00796812749003984,251
32,1,46,1,2,0.00796812749003984,251
32,1,20,3,2,0.00796812749003984,251
32,1,44,1,2,0.00796812749003984,251
32,1,54,1,2,0.00796812749003984,251
32,1,48,1,2,0.00796812749003984,251
32,1,18,2,2,0.00796812749003984,251
32,1,38,1,2,0.00796812749003984,251
32,1,60,3,2,0.00796812749003984,251
32,1,24,1,2,0.00796812749003984,251
32,1,12,2,2,0.00796812749003984,251
32,1,50,1,1,0.00398406374501992,251
32,1,52,1,1,0.00398406374501992,251
32,1,4,0,1,0.00398406374501992,251
32,1,22,2,1,0.00398406374501992,251
32,1,50,0,1,0.00398406374501992,251
32,1,62,1,1,0.00398406374501992,251
32,1,24,3,1,0.00398406374501992,251
32,1,14,2,1,0.00398406374501992,251
32,1,62,2,1,0.00398406374501992,251
32,1,42,2,1,0.00398406374501992,251
32,1,22,3,1,0.00398406374501992,251
32,1,0,1,1,0.00398406374501992,251
32,1,8,2,1,0.00398406374501992,251
32,1,50,3,1,0.00398406374501992,251
32,1,10,2,1,0.00398406374501992,251
32,1,6,3,1,0.00398406374501992,251
32,1,16,2,1,0.00398406374501992,251
32,1,0,3,1,0.00398406374501992,251
32,1,20,2,1,0.00398406374501992,251
32,1,50,2,1,0.00398406374501992,251
32,1,56,3,1,0.00398406374501992,251
32,1,18,3,1,0.00398406374501992,251
32,1,60,1,1,0.00398406374501992,251
32,1,34,2,1,0.00398406374501992,251
32,1,6,1,1,0.00398406374501992,251
32,1,10,3,1,0.00398406374501992,251
32,1,16,1,1,0.00398406374501992,251
32,1,46,3,1,0.00398406374501992,251
32,1,30,2,1,0.00398406374501992,251
32,1,36,3,1,0.00398406374501992,251
32,2,50,0,8,0.030534351145038167,262
32,2,26,0,7,0.026717557251908396,262
32,2,26,1,6,0.022900763358778626,262
32,2,22,0,6,0.022900763358778626,262
32,2,18,0,6,0.022900763358778626,262
32,2,44,0,6,0.022900763358778626,262
32,2,0,0,6,0.022900763358778626,262
32,2,54,0,6,0.022900763358778626,262
32,2,36,1,6,0.022900763358778626,262
32,2,0,2,6,0.022900763358778626,262
32,2,4,0,5,0.019083969465648856,262
32,2,56,0,5,0.019083969465648856,262
32,2,62,0,5,0.019083969465648856,262
32,2,32,0,5,0.019083969465648856,262
32,2,8,0,5,0.019083969465648856,262
32,2,60,0,5,0.019083969465648856,262
32,2,12,0,4,0.015267175572519083,262
32,2,58,0,4,0.015267175572519083,262
32,2,62,1,4,0.015267175572519083,262
32,2,38,0,4,0.015267175572519083,262
32,2,30,0,4,0.015267175572519083,262
32,2,16,0,4,0.015267175572519083,262
32,2,36,0,4,0.015267175572519083,262
32,2,30,2,4,0.015267175572519083,262
32,2,46,1,4,0.015267175572519083,262
32,2,14,0,4,0.015267175572519083,262
32,2,8,1,4,0.015267175572519083,262
32,2,42,0,4,0.015267175572519083,262
32,2,16,1,4,0.015267175572519083,262
32,2,40,0,3,0.011450381679389313,262
32,2,52,1,3,0.011450381679389313,262
32,2,22,2,3,0.011450381679389313,262
32,2,20,0,3,0.011450381679389313,262
32,2,2,0,3,0.011450381679389313,262
32,2,48,0,3,0.011450381679389313,262
32,2,30,1,3,0.011450381679389313,262
32,2,52,0,3,0.011450381679389313,262
32,2,34,0,3,0.011450381679389313,262
32,2,46,0,3,0.011450381679389313,262
32,2,28,0,3,0.011450381679389313,262
32,2,10,0,3,0.011450381679389313,262
32,2,60,2,3,0.011450381679389313,262
32,2,18,1,3,0.011450381679389313,262
32,2,24,0,3,0.011450381679389313,262
32,2,12,1,2,0.007633587786259542,262
32,2,58,2,2,0.007633587786259542,262
32,2,22,1,2,0.007633587786259542,262
32,2,14,3,2,0.007633587786259542,262
32,2,32,1,2,0.007633587786259542,262
32,2,0,1,2,0.007633587786259542,262
32,2,10,1,2,0.007633587786259542,262
32,2,24,1,2,0.007633587786259542,262
32,2,20,1,2,0.007633587786259542,262
32,2,38,2,2,0.007633587786259542,262
32,2,28,1,2,0.007633587786259542,262
32,2,50,2,2,0.007633587786259542,262
32,2,38,1,2,0.007633587786259542,262
32,2,48,1,2,0.007633587786259542,262
32,2,16,2,2,0.007633587786259542,262
32,2,36,3,2,0.007633587786259542,262
32,2,56,1,2,0.007633587786259542,262
32,2,24,3,2,0.007633587786259542,262
32,2,20,2,2,0.007633587786259542,262
32,2,6,1,2,0.007633587786259542,262
32,2,42,3,2,0.007633587786259542,262
32,2,34,2,2,0.007633587786259542,262
32,2,56,2,1,0.003816793893129771,262
32,2,42,1,1,0.003816793893129771,262
32,2,8,2,1,0.003816793893129771,262
32,2,2,3,1,0.003816793893129771,262
32,2,14,1,1,0.003816793893129771,262
32,2,12,3,1,0.003816793893129771,262
32,2,44,2,1,0.003816793893129771,262
32,2,34,1,1,0.003816793893129771,262
32,2,16,3,1,0.003816793893129771,262
32,2,4,3,1,0.003816793893129771,262
32,2,52,2,1,0.003816793893129771,262
32,2,10,3,1,0.003816793893129771,262
32,2,6,0,1,0.003816793893129771,262
32,2,60,1,1,0.003816793893129771,262
32,2,54,2,1,0.003816793893129771,262
32,2,8,3,1,0.003816793893129771,262
32,2,48,3,1,0.003816793893129771,262
32,2,40,1,1,0.003816793893129771,262
32,2,4,2,1,0.003816793893129771,262
32,2,50,1,1,0.003816793893129771,262
32,2,32,2,1,0.003816793893129771,262
32,2,62,2,1,0.003816793893129771,262
32,2,2,1,1,0.003816793893129771,262
32,2,12,2,1,0.003816793893129771,262
32,2,44,1,1,0.003816793893129771,262
32,2,42,2,1,0.003816793893129771,262
32,2,54,1,1,0.003816793893129771,262
32,2,22,3,1,0.003816793893129771,262
32,3,20,0,9,0.03272727272727273,275
32,3,6,0,9,0.03272727272727273,275
32,3,52,0,8,0.02909090909090909,275
32,3,42,0,8,0.02909090909090909,275
32,3,24,0,8,0.02909090909090909,275
32,3,60,0,7,0.025454545454545455,275
32,3,60,1,7,0.025454545454545455,275
32,3,34,0,6,0.02181818181818182,275
32,3,46,0,6,0.02181818181818182,275
32,3,50,1,6,0.02181818181818182,275
32,3,56,0,5,0.01818181818181818,275
32,3,38,0,5,0.01818181818181818,275
32,3,30,0,5,0.01818181818181818,275
32,3,28,0,5,0.01818181818181818,275
32,3,14,0,5,0.01818181818181818,275
32,3,40,0,5,0.01818181818181818,275
32,3,18,0,5,0.01818181818181818,275
32,3,0,0,5,0.01818181818181818,275
32,3,2,2,4,0.014545454545454545,275
32,3,6,1,4,0.014545454545454545,275
32,3,16,0,4,0.014545454545454545,275
32,3,26,3,4,0.014545454545454545,275
32,3,22,0,4,0.014545454545454545,275
32,3,10,0,4,0.014545454545454545,275
32,3,12,1,4,0.014545454545454545,275
32,3,40,1,4,0.014545454545454545,275
32,3,58,0,4,0.014545454545454545,275
32,3,4,0,4,0.014545454545454545,275
32,3,36,2,4,0.014545454545454545,275
32,3,32,2,3,0.01090909090909091,275
32,3,26,0,3,0.01090909090909091,275
32,3,8,0,3,0.01090909090909091,275
32,3,2,0,3,0.01090909090909091,275
32,3,48,0,3,0.01090909090909091,275
32,3,0,1,3,0.01090909090909091,275
32,3,56,1,3,0.01090909090909091,275
32,3,2,1,3,0.01090909090909091,275
32,3,12,0,3,0.01090909090909091,275
32,3,36,1,3,0.01090909090909091,275
32,3,54,0,3,0.01090909090909091,275
32,3,36,0,3,0.01090909090909091,275
32,3,32,0,3,0.01090909090909091,275
32,3,62,0,2,0.007272727272727273,275
32,3,16,1,2,0.007272727272727273,275
32,3,44,0,2,0.007272727272727273,275
32,3,26,1,2,0.007272727272727273,275
32,3,34,1,2,0.007272727272727273,275
32,3,44,1,2,0.007272727272727273,275
32,3,26,2,2,0.007272727272727273,275
32,3,4,2,2,0.007272727272727273,275
32,3,34,2,2,0.007272727272727273,275
32,3,52,2,2,0.007272727272727273,275
32,3,18,1,2,0.007272727272727273,275
32,3,28,1,2,0.007272727272727273,275
32,3,18,2,2,0.007272727272727273,275
32,3,22,1,2,0.007272727272727273,275
32,3,10,1,2,0.007272727272727273,275
32,3,20,1,2,0.007272727272727273,275
32,3,28,3,2,0.007272727272727273,275
32,3,24,1,2,0.007272727272727273,275
32,3,42,1,2,0.007272727272727273,275
32,3,30,2,2,0.007272727272727273,275
32,3,46,1,2,0.007272727272727273,275
32,3,4,3,2,0.007272727272727273,275
32,3,8,1,2,0.007272727272727273,275
32,3,30,1,2,0.007272727272727273,275
32,3,32,3,2,0.007272727272727273,275
32,3,10,2,1,0.0036363636363636364,275
32,3,54,1,1,0.0036363636363636364,275
32,3,38,3,1,0.0036363636363636364,275
32,3,60,2,1,0.0036363636363636364,275
32,3,16,3,1,0.0036363636363636364,275
32,3,38,1,1,0.0036363636363636364,275
32,3,58,2,1,0.0036363636363636364,275
32,3,14,3,1,0.0036363636363636364,275
32,3,6,3,1,0.0036363636363636364,275
32,3,40,2,1,0.0036363636363636364,275
32,3,6,2,1,0.0036363636363636364,275
32,3,4,1,1,0.0036363636363636364,275
32,3,46,2,1,0.0036363636363636364,275
32,3,14,1,1,0.0036363636363636364,275
32,3,62,3,1,0.0036363636363636364,275
32,3,32,1,1,0.0036363636363636364,275
32,3,56,2,1,0.0036363636363636364,275
32,3,24,2,1,0.0036363636363636364,275
32,3,22,3,1,0.0036363636363636364,275
32,3,8,2,1,0.0036363636363636364,275
32,3,12,2,1,0.0036363636363636364,275
32,3,52,1,1,0.0036363636363636364,275
32,3,54,2,1,0.0036363636363636364,275
32,3,50,0,1,0.0036363636363636364,275
32,3,62,1,1,0.0036363636363636364,275
32,3,8,3,1,0.0036363636363636364,275
32,3,52,3,1,0.0036363636363636364,275
32,3,28,2,1,0.0036363636363636364,275
34,0,26,0,71,0.25357142857142856,280
34,0,42,0,70,0.25,280
34,0,58,0,70,0.25,280
34,0,10,0,69,0.24642857142857144,280
34,1,26,0,66,0.25190839694656486,262
34,1,42,0,66,0.25190839694656486,262
34,1,10,0,65,0.2480916030534351,262
34,1,58,0,65,0.2480916030534351,262
34,2,58,0,64,0.2549800796812749,251
34,2,42,0,63,0.250996015936255,251
34,2,10,0,62,0.24701195219123506,251
34,2,26,0,62,0.24701195219123506,251
34,3,10,0,66,0.25190839694656486,262
34,3,26,0,66,0.25190839694656486,262
34,3,42,0,65,0.2480916030534351,262
34,3,58,0,65,0.2480916030534351,262
36,0,22,1,35,0.13059701492537312,268
36,0,62,1,34,0.12686567164179105,268
36,0,46,1,34,0.12686567164179105,268
36,0,6,1,33,0.12313432835820895,268
36,0,30,1,33,0.12313432835820895,268
36,0,54,1,33,0.12313432835820895,268
36,0,14,1,32,0.11940298507462686,268
36,0,38,1,32,0.11940298507462686,268
36,0,6,2,1,0.0037313432835820895,268
36,0,30,2,1,0.0037313432835820895,268
36,1,46,1,34,0.1297709923664122,262
36,1,6,1,34,0.1297709923664122,262
36,1,54,1,33,0.12595419847328243,262
36,1,62,1,33,0.12595419847328243,262
36,1,30,1,32,0.12213740458015267,262
36,1,14,1,32,0.12213740458015267,262
36,1,38,1,32,0.12213740458015267,262
36,1,22,1,32,0.12213740458015267,262
36,2,14,1,35,0.14056224899598393,249
36,2,54,1,34,0.13654618473895583,249
36,2,38,1,34,0.13654618473895583,249
36,2,30,1,31,0.12449799196787148,249
36,2,62,1,31,0.12449799196787148,249
36,2,6,1,29,0.11646586345381527,249
36,2,22,1,28,0.11244979919678715,249
36,2,46,1,27,0.10843373493975904,249
36,3,14,1,33,0.12595419847328243,262
36,3,38,1,33,0.12595419847328243,262
36,3,62,1,33,0.12595419847328243,262
36,3,22,1,33,0.12595419847328243,262
36,3,30,1,33,0.12595419847328243,262
36,3,54,1,33,0.12595419847328243,262
36,3,46,1,32,0.12213740458015267,262
36,3,6,1,32,0.12213740458015267,262
38,0,4,1,35,0.13059701492537312,268
38,0,28,1,34,0.12686567164179105,268
38,0,12,1,34,0.12686567164179105,268
38,0,20,1,34,0.12686567164179105,268
38,0,44,1,33,0.12313432835820895,268
38,0,52,1,33,0.12313432835820895,268
38,0,60,1,33,0.12313432835820895,268
38,0,36,1,32,0.11940298507462686,268
38,1,12,1,34,0.13654618473895583,249
38,1,36,1,34,0.13654618473895583,249
38,1,60,1,33,0.13253012048192772,249
38,1,52,1,32,0.1285140562248996,249
38,1,28,1,30,0.12048192771084337,249
38,1,20,1,30,0.12048192771084337,249
38,1,44,1,28,0.11244979919678715,249
38,1,4,1,28,0.11244979919678715,249
38,2,36,1,34,0.12927756653992395,263
38,2,44,1,34,0.12927756653992395,263
38,2,60,1,33,0.12547528517110265,263
38,2,52,1,33,0.12547528517110265,263
38,2,12,1,33,0.12547528517110265,263
38,2,20,1,32,0.12167300380228137,263
38,2,4,1,32,0.12167300380228137,263
38,2,28,1,32,0.12167300380228137,263
38,3,20,1,34,0.12927756653992395,263
38,3,44,1,34,0.12927756653992395,263
38,3,4,1,33,0.12547528517110265,263
38,3,28,1,33,0.12547528517110265,263
38,3,52,1,33,0.12547528517110265,263
38,3,12,1,32,0.12167300380228137,263
38,3,36,1,32,0.12167300380228137,263
38,3,60,1,32,0.12167300380228137,263
40,0,52,0,19,0.07116104868913857,267
40,0,56,0,18,0.06741573033707865,267
40,0,32,0,17,0.06367041198501873,267
40,0,28,0,17,0.06367041198501873,267
40,0,24,0,17,0.06367041198501873,267
40,0,8,0,17,0.06367041198501873,267
40,0,4,0,17,0.06367041198501873,267
40,0,60,0,17,0.06367041198501873,267
40,0,48,0,17,0.06367041198501873,267
40,0,44,0,17,0.06367041198501873,267
40,0,36,0,17,0.06367041198501873,267
40,0,16,0,16,0.0599250936329588,267
40,0,12,0,16,0.0599250936329588,267
40,0,0,0,16,0.0599250936329588,267
40,0,40,0,15,0.056179775280898875,267
40,0,20,0,14,0.052434456928838954,267
40,1,8,0,20,0.072992700729927,274
40,1,4,0,20,0.072992700729927,274
40,1,0,0,19,0.06934306569343066,274
40,1,20,0,19,0.06934306569343066,274
40,1,16,0,19,0.06934306569343066,274
40,1,12,0,19,0.06934306569343066,274
40,1,44,0,18,0.06569343065693431,274
40,1,40,0,18,0.06569343065693431,274
40,1,36,0,17,0.06204379562043796,274
40,1,24,0,17,0.06204379562043796,274
40,1,60,0,16,0.058394160583941604,274
40,1,28,0,16,0.058394160583941604,274
40,1,48,0,15,0.05474452554744526,274
40,1,32,0,15,0.05474452554744526,274
40,1,56,0,13,0.04744525547445255,274
40,1,52,0,13,0.04744525547445255,274
40,2,48,0,19,0.07251908396946564,262
40,2,56,0,18,0.06870229007633588,262
40,2,52,0,18,0.06870229007633588,262
40,2,44,0,18,0.06870229007633588,262
40,2,0,0,18,0.06870229007633588,262
40,2,60,0,18,0.06870229007633588,262
40,2,8,0,17,0.0648854961832061,262
40,2,4,0,17,0.0648854961832061,262
40,2,40,0,16,0.061068702290076333,262
40,2,36,0,16,0.061068702290076333,262
40,2,32,0,15,0.05725190839694656,262
40,2,20,0,15,0.05725190839694656,262
40,2,12,0,15,0.05725190839694656,262
40,2,28,0,14,0.05343511450381679,262
40,2,24,0,14,0.05343511450381679,262
40,2,16,0,14,0.05343511450381679,262
40,3,60,0,17,0.06772908366533864,251
40,3,48,0,17,0.06772908366533864,251
40,3,40,0,17,0.06772908366533864,251
40,3,0,0,17,0.06772908366533864,251
40,3,56,0,16,0.06374501992031872,251
40,3,52,0,16,0.06374501992031872,251
40,3,44,0,16,0.06374501992031872,251
40,3,36,0,16,0.06374501992031872,251
40,3,12,0,16,0.06374501992031872,251
40,3,4,0,16,0.06374501992031872,251
40,3,32,0,15,0.05976095617529881,251
40,3,28,0,15,0.05976095617529881,251
40,3,24,0,15,0.05976095617529881,251
40,3,20,0,14,0.055776892430278883,251
40,3,16,0,14,0.055776892430278883,251
40,3,8,0,14,0.055776892430278883,251
42,0,16,0,66,0.25882352941176473,255
42,0,32,0,64,0.25098039215686274,255
42,0,0,0,63,0.24705882352941178,255
42,0,48,0,62,0.24313725490196078,255
42,1,0,0,66,0.2509505703422053,263
42,1,16,0,66,0.2509505703422053,263
42,1,32,0,66,0.2509505703422053,263
42,1,48,0,65,0.24714828897338403,263
42,2,16,0,69,0.2509090909090909,275
42,2,32,0,69,0.2509090909090909,275
42,2,0,0,69,0.2509090909090909,275
42,2,48,0,68,0.24727272727272728,275
42,3,16,0,66,0.25190839694656486,262
42,3,32,0,66,0.25190839694656486,262
42,3,48,0,65,0.2480916030534351,262
42,3,0,0,65,0.2480916030534351,262
44,0,30,2,19,0.07421875,256
44,0,34,2,19,0.07421875,256
44,0,22,2,18,0.0703125,256
44,0,26,2,18,0.0703125,256
44,0,14,2,17,0.06640625,256
44,0,18,2,17,0.06640625,256
44,0,58,2,17,0.06640625,256
44,0,38,2,16,0.0625,256
44,0,62,2,16,0.0625,256
44,0,54,2,15,0.05859375,256
44,0,10,2,15,0.05859375,256
44,0,42,2,14,0.0546875,256
44,0,2,2,14,0.0546875,256
44,0,6,2,14,0.0546875,256
44,0,50,2,13,0.05078125,256
44,0,46,2,12,0.046875,256
44,0,50,0,1,0.00390625,256
44,0,54,3,1,0.00390625,256
44,1,58,2,19,0.07251908396946564,262
44,1,62,2,19,0.07251908396946564,262
44,1,2,2,19,0.07251908396946564,262
44,1,54,2,18,0.06870229007633588,262
44,1,6,2,18,0.06870229007633588,262
44,1,10,2,18,0.06870229007633588,262
44,1,50,2,17,0.0648854961832061,262
44,1,14,2,17,0.0648854961832061,262
44,1,46,2,16,0.061068702290076333,262
44,1,34,2,15,0.05725190839694656,262
44,1,18,2,15,0.05725190839694656,262
44,1,22,2,15,0.05725190839694656,262
44,1,26,2,14,0.05343511450381679,262
44,1,30,2,14,0.05343511450381679,262
44,1,38,2,14,0.05343511450381679,262
44,1,42,2,14,0.05343511450381679,262
44,2,6,2,17,0.0648854961832061,262
44,2,10,2,17,0.0648854961832061,262
44,2,38,2,17,0.0648854961832061,262
44,2,46,2,17,0.0648854961832061,262
44,2,50,2,17,0.0648854961832061,262
44,2,54,2,17,0.0648854961832061,262
44,2,2,2,17,0.0648854961832061,262
44,2,14,2,16,0.061068702290076333,262
44,2,18,2,16,0.061068702290076333,262
44,2,22,2,16,0.061068702290076333,262
44,2,26,2,16,0.061068702290076333,262
44,2,30,2,16,0.061068702290076333,262
44,2,42,2,16,0.061068702290076333,262
44,2,58,2,16,0.061068702290076333,262
44,2,62,2,16,0.061068702290076333,262
44,2,34,2,15,0.05725190839694656,262
44,3,42,2,19,0.07224334600760456,263
44,3,46,2,18,0.06844106463878327,263
44,3,50,2,18,0.06844106463878327,263
44,3,2,2,18,0.06844106463878327,263
44,3,58,2,17,0.06463878326996197,263
44,3,62,2,17,0.06463878326996197,263
44,3,6,2,17,0.06463878326996197,263
44,3,22,2,17,0.06463878326996197,263
44,3,54,2,16,0.060836501901140684,263
44,3,14,2,16,0.060836501901140684,263
44,3,26,2,16,0.060836501901140684,263
44,3,38,2,16,0.060836501901140684,263
44,3,18,2,15,0.057034220532319393,263
44,3,34,2,15,0.057034220532319393,263
44,3,10,2,14,0.053231939163498096,263
44,3,30,2,14,0.053231939163498096,263
46,0,24,2,19,0.0708955223880597,268
46,0,28,2,19,0.0708955223880597,268
46,0,32,2,19,0.0708955223880597,268
46,0,36,2,19,0.0708955223880597,268
46,0,40,2,19,0.0708955223880597,268
46,0,44,2,19,0.0708955223880597,268
46,0,20,2,18,0.06716417910447761,268
46,0,48,2,17,0.06343283582089553,268
46,0,52,2,16,0.05970149253731343,268
46,0,60,2,15,0.055970149253731345,268
46,0,0,2,15,0.055970149253731345,268
46,0,8,2,15,0.055970149253731345,268
46,0,16,2,15,0.055970149253731345,268
46,0,56,2,15,0.055970149253731345,268
46,0,4,2,14,0.05223880597014925,268
46,0,12,2,14,0.05223880597014925,268
46,1,36,2,18,0.06844106463878327,263
46,1,40,2,18,0.06844106463878327,263
46,1,52,2,17,0.06463878326996197,263
46,1,12,2,17,0.06463878326996197,263
46,1,16,2,17,0.06463878326996197,263
46,1,24,2,17,0.06463878326996197,263
46,1,44,2,16,0.060836501901140684,263
46,1,48,2,16,0.060836501901140684,263
46,1,60,2,16,0.060836501901140684,263
46,1,0,2,16,0.060836501901140684,263
46,1,4,2,16,0.060836501901140684,263
